fueltype;gearbox;price
benzin;automatik;2833.0
benzin;;3100.0
diesel;manuell;7299.0
diesel;automatik;22750.0
benzin;manuell;2750.0
diesel;manuell;5350.0
benzin;manuell;9900.0
benzin;manuell;1050.0
benzin;manuell;2200.0
benzin;manuell;1650.0
benzin;manuell;300.0
benzin;manuell;2650.0
benzin;manuell;890.0
diesel;manuell;3200.0
lpg;manuell;1200.0
benzin;automatik;5500.0
benzin;manuell;9990.0
benzin;manuell;2950.0
diesel;automatik;4100.0
benzin;manuell;7990.0
benzin;manuell;1600.0
diesel;manuell;7500.0
diesel;manuell;1500.0
benzin;manuell;999.0
benzin;automatik;2000.0
benzin;manuell;1850.0
diesel;automatik;2699.0
benzin;manuell;1350.0
benzin;manuell;2600.0
;;200.0
;manuell;500.0
benzin;manuell;1300.0
diesel;manuell;6550.0
benzin;automatik;22900.0
benzin;manuell;7490.0
;;950.0
diesel;manuell;12990.0
benzin;manuell;0.0
benzin;manuell;800.0
diesel;manuell;10900.0
benzin;manuell;9280.0
benzin;automatik;950.0
;manuell;799.0
benzin;manuell;780.0
benzin;manuell;4000.0
;automatik;1500.0
benzin;manuell;6150.0
benzin;manuell;3590.0
benzin;automatik;1400.0
diesel;manuell;889.0
benzin;manuell;2800.0
benzin;manuell;8600.0
benzin;automatik;13500.0
benzin;automatik;9699.0
diesel;manuell;9500.0
diesel;manuell;5399.0
;manuell;200.0
benzin;manuell;0.0
benzin;manuell;2999.0
diesel;automatik;2400.0
benzin;manuell;1400.0
benzin;manuell;1999.0
benzin;manuell;15900.0
benzin;manuell;7200.0
benzin;automatik;4290.0
diesel;manuell;6150.0
benzin;manuell;6550.0
benzin;manuell;6900.0
benzin;automatik;1800.0
benzin;manuell;4500.0
diesel;manuell;9890.0
benzin;manuell;2500.0
diesel;manuell;6190.0
benzin;manuell;1100.0
benzin;manuell;1850.0
benzin;manuell;550.0
benzin;automatik;25700.0
diesel;automatik;6250.0
diesel;automatik;7900.0
diesel;manuell;7399.0
diesel;manuell;15550.0
benzin;automatik;43222.0
benzin;automatik;5500.0
benzin;manuell;1270.0
benzin;automatik;4444.0
benzin;manuell;2499.0
benzin;automatik;10900.0
;;1700.0
benzin;manuell;2600.0
benzin;manuell;3999.0
benzin;manuell;2250.0
;;800.0
diesel;manuell;3500.0
benzin;manuell;500.0
benzin;manuell;299.0
benzin;manuell;1150.0
benzin;manuell;22500.0
benzin;;14999.0
benzin;automatik;4950.0
benzin;manuell;1250.0
benzin;manuell;1850.0
diesel;automatik;42900.0
;manuell;3500.0
benzin;automatik;2800.0
benzin;manuell;1999.0
benzin;automatik;26500.0
benzin;manuell;5199.0
diesel;manuell;599.0
benzin;manuell;1000.0
benzin;manuell;10500.0
benzin;manuell;6400.0
benzin;manuell;2200.0
diesel;manuell;21600.0
benzin;automatik;899.0
benzin;manuell;650.0
benzin;manuell;450.0
diesel;manuell;5235.0
benzin;manuell;1800.0
;;9500.0
benzin;manuell;2600.0
;;450.0
benzin;automatik;3900.0
diesel;manuell;13100.0
benzin;automatik;650.0
benzin;manuell;21800.0
benzin;manuell;4460.0
;manuell;299.0
;manuell;1950.0
;manuell;1200.0
diesel;manuell;25900.0
diesel;manuell;1950.0
benzin;;1999.0
benzin;manuell;6200.0
benzin;automatik;20900.0
diesel;manuell;2800.0
diesel;manuell;2800.0
diesel;automatik;11300.0
benzin;manuell;3999.0
benzin;;750.0
benzin;manuell;2400.0
diesel;manuell;1800.0
benzin;manuell;1350.0
;manuell;2190.0
diesel;automatik;4900.0
;manuell;1.0
benzin;manuell;600.0
benzin;manuell;1790.0
benzin;manuell;1800.0
benzin;manuell;8500.0
;manuell;1200.0
diesel;manuell;3300.0
benzin;manuell;2850.0
diesel;manuell;1950.0
diesel;manuell;3990.0
diesel;automatik;9500.0
;manuell;1099.0
benzin;manuell;1699.0
diesel;automatik;19950.0
diesel;manuell;2850.0
benzin;automatik;13800.0
benzin;manuell;399.0
diesel;manuell;2300.0
benzin;manuell;2950.0
diesel;manuell;8500.0
benzin;manuell;6299.0
benzin;manuell;1640.0
diesel;automatik;13900.0
diesel;manuell;3199.0
benzin;manuell;8490.0
diesel;manuell;2850.0
benzin;manuell;850.0
benzin;manuell;1950.0
benzin;manuell;380.0
benzin;;500.0
;manuell;11900.0
;manuell;3200.0
benzin;manuell;2400.0
diesel;automatik;5490.0
diesel;manuell;4800.0
benzin;manuell;3700.0
benzin;manuell;0.0
benzin;manuell;600.0
benzin;manuell;3940.0
benzin;automatik;3500.0
benzin;manuell;10999.0
benzin;manuell;6600.0
benzin;manuell;2999.0
;manuell;5800.0
diesel;manuell;37850.0
diesel;manuell;3700.0
benzin;manuell;6100.0
diesel;manuell;385.0
benzin;automatik;3200.0
benzin;automatik;4800.0
benzin;;400.0
benzin;manuell;0.0
diesel;manuell;2900.0
benzin;manuell;1900.0
;manuell;550.0
;manuell;700.0
benzin;manuell;8500.0
diesel;manuell;13900.0
benzin;manuell;8490.0
benzin;manuell;3989.0
diesel;manuell;2950.0
benzin;manuell;3399.0
diesel;manuell;550.0
;manuell;2350.0
benzin;automatik;10999.0
benzin;manuell;5900.0
diesel;automatik;2900.0
benzin;;3700.0
benzin;automatik;3500.0
benzin;automatik;2450.0
benzin;manuell;14900.0
benzin;manuell;3850.0
benzin;automatik;4499.0
benzin;manuell;550.0
benzin;manuell;3699.0
benzin;manuell;6000.0
diesel;manuell;5700.0
diesel;automatik;16600.0
benzin;manuell;1600.0
benzin;manuell;1399.0
benzin;manuell;2500.0
;manuell;0.0
benzin;automatik;2500.0
diesel;automatik;31500.0
benzin;manuell;900.0
benzin;automatik;13999.0
;;0.0
benzin;manuell;0.0
benzin;manuell;12600.0
benzin;manuell;3499.0
benzin;automatik;1850.0
diesel;manuell;700.0
benzin;automatik;2880.0
;automatik;550.0
benzin;manuell;3000.0
diesel;manuell;17999.0
;manuell;1550.0
diesel;manuell;6899.0
benzin;automatik;1500.0
benzin;manuell;2300.0
benzin;manuell;850.0
;manuell;1500.0
diesel;automatik;13890.0
benzin;manuell;900.0
diesel;automatik;5900.0
benzin;automatik;185000.0
diesel;manuell;6490.0
benzin;manuell;1999.0
;automatik;1000.0
;manuell;699.0
benzin;automatik;380.0
benzin;manuell;7500.0
benzin;manuell;14000.0
diesel;manuell;4000.0
benzin;automatik;28900.0
benzin;manuell;1400.0
;automatik;3999.0
benzin;automatik;19999.0
diesel;manuell;11490.0
diesel;manuell;4200.0
benzin;manuell;2300.0
benzin;;1200.0
diesel;automatik;2450.0
diesel;manuell;18299.0
diesel;;0.0
benzin;manuell;3450.0
diesel;manuell;7990.0
benzin;manuell;1700.0
benzin;manuell;1400.0
benzin;manuell;15300.0
benzin;manuell;19500.0
diesel;automatik;17499.0
benzin;manuell;450.0
benzin;manuell;850.0
benzin;automatik;1500.0
benzin;manuell;1500.0
benzin;manuell;1000.0
benzin;;10500.0
benzin;manuell;3150.0
benzin;manuell;999.0
diesel;manuell;22500.0
benzin;manuell;500.0
diesel;manuell;12700.0
benzin;manuell;2699.0
benzin;manuell;500.0
benzin;manuell;4000.0
benzin;manuell;0.0
diesel;manuell;1270.0
benzin;manuell;950.0
benzin;manuell;650.0
benzin;manuell;1899.0
benzin;automatik;300.0
diesel;automatik;25400.0
benzin;automatik;6500.0
benzin;;1950.0
benzin;manuell;17950.0
benzin;automatik;14999.0
andere;;250.0
diesel;manuell;9900.0
;manuell;2100.0
benzin;manuell;250.0
;manuell;1350.0
benzin;manuell;1200.0
benzin;automatik;7999.0
diesel;manuell;4650.0
benzin;manuell;700.0
diesel;manuell;3500.0
diesel;manuell;4750.0
benzin;automatik;17999.0
benzin;manuell;3650.0
benzin;manuell;9500.0
diesel;manuell;11750.0
benzin;manuell;4500.0
;automatik;3900.0
benzin;manuell;200.0
benzin;manuell;777.0
diesel;manuell;4150.0
benzin;automatik;9999.0
;automatik;2200.0
benzin;manuell;400.0
benzin;manuell;700.0
diesel;manuell;8900.0
;automatik;3600.0
diesel;manuell;8490.0
benzin;manuell;5800.0
benzin;automatik;46500.0
benzin;manuell;4900.0
benzin;manuell;1500.0
benzin;manuell;1899.0
benzin;manuell;1650.0
diesel;manuell;7795.0
benzin;manuell;0.0
benzin;manuell;4300.0
benzin;manuell;250.0
benzin;manuell;200.0
benzin;manuell;935.0
benzin;manuell;1690.0
diesel;manuell;5500.0
benzin;;2500.0
diesel;automatik;29970.0
diesel;manuell;11500.0
diesel;automatik;6700.0
diesel;automatik;19000.0
benzin;manuell;13990.0
diesel;manuell;1850.0
cng;manuell;3200.0
diesel;manuell;9500.0
benzin;automatik;2500.0
diesel;manuell;12499.0
benzin;manuell;2600.0
benzin;manuell;2995.0
benzin;manuell;0.0
diesel;manuell;18700.0
benzin;manuell;1290.0
benzin;manuell;699.0
diesel;manuell;1400.0
benzin;manuell;3590.0
;;2290.0
benzin;manuell;11499.0
benzin;manuell;0.0
diesel;automatik;29980.0
diesel;manuell;10700.0
benzin;manuell;250.0
benzin;manuell;2450.0
diesel;manuell;3720.0
benzin;manuell;16950.0
benzin;automatik;6950.0
;manuell;2600.0
diesel;manuell;9550.0
benzin;manuell;250.0
benzin;manuell;1999.0
diesel;automatik;15899.0
benzin;manuell;1690.0
benzin;automatik;1200.0
benzin;manuell;1550.0
benzin;manuell;550.0
benzin;manuell;450.0
benzin;manuell;3310.0
benzin;manuell;560.0
diesel;manuell;13444.0
diesel;manuell;1500.0
;;11111111.0
diesel;automatik;7000.0
diesel;automatik;16750.0
diesel;automatik;3490.0
benzin;manuell;700.0
benzin;manuell;1550.0
diesel;automatik;25500.0
;;0.0
diesel;manuell;2550.0
;;0.0
diesel;automatik;10500.0
benzin;manuell;1150.0
diesel;manuell;1250.0
benzin;automatik;83991.0
benzin;manuell;7690.0
benzin;automatik;36900.0
diesel;manuell;8350.0
diesel;manuell;550.0
benzin;automatik;2990.0
benzin;manuell;800.0
diesel;manuell;5900.0
benzin;manuell;1000.0
benzin;manuell;550.0
benzin;automatik;9500.0
benzin;manuell;4990.0
benzin;manuell;6500.0
diesel;manuell;2993.0
;manuell;850.0
benzin;manuell;19490.0
benzin;automatik;4250.0
diesel;;6699.0
diesel;automatik;8995.0
diesel;manuell;1699.0
;;1600.0
diesel;automatik;10900.0
benzin;manuell;4600.0
diesel;;4100.0
diesel;manuell;1250.0
diesel;manuell;6500.0
benzin;manuell;14700.0
benzin;manuell;17900.0
diesel;automatik;8800.0
benzin;manuell;650.0
diesel;automatik;17999.0
diesel;automatik;10000.0
diesel;automatik;21950.0
benzin;manuell;1850.0
diesel;manuell;14500.0
benzin;manuell;20500.0
benzin;manuell;1400.0
benzin;manuell;9500.0
benzin;manuell;3333.0
diesel;manuell;5899.0
diesel;manuell;16200.0
benzin;manuell;5000.0
;manuell;250.0
benzin;manuell;4800.0
benzin;manuell;1200.0
benzin;manuell;7750.0
;manuell;100.0
benzin;manuell;5300.0
diesel;automatik;9999.0
;manuell;200.0
benzin;manuell;3900.0
diesel;automatik;3250.0
benzin;manuell;5550.0
benzin;automatik;1300.0
benzin;manuell;0.0
benzin;manuell;1200.0
;;1950.0
diesel;automatik;15990.0
benzin;manuell;1300.0
benzin;manuell;13500.0
benzin;manuell;299.0
benzin;manuell;1800.0
diesel;manuell;3550.0
benzin;manuell;1430.0
;;500.0
benzin;manuell;950.0
benzin;manuell;1199.0
diesel;automatik;8500.0
diesel;manuell;3149.0
benzin;manuell;2100.0
benzin;manuell;999.0
benzin;automatik;11900.0
benzin;manuell;1333.0
benzin;manuell;1590.0
cng;manuell;6490.0
benzin;manuell;6500.0
;manuell;3000.0
diesel;automatik;23490.0
benzin;automatik;1500.0
benzin;manuell;5300.0
diesel;manuell;10999.0
benzin;manuell;0.0
benzin;manuell;3400.0
benzin;manuell;1850.0
benzin;manuell;17800.0
benzin;manuell;1190.0
diesel;automatik;6499.0
benzin;manuell;3795.0
diesel;manuell;3750.0
benzin;manuell;6090.0
benzin;manuell;5200.0
benzin;manuell;0.0
diesel;manuell;13999.0
benzin;automatik;10750.0
benzin;automatik;3100.0
benzin;manuell;7000.0
diesel;automatik;20900.0
benzin;manuell;1490.0
diesel;manuell;15200.0
diesel;automatik;1.0
benzin;manuell;9700.0
benzin;manuell;999.0
benzin;manuell;0.0
benzin;manuell;2995.0
diesel;manuell;16499.0
benzin;manuell;2000.0
diesel;manuell;19990.0
;manuell;4500.0
diesel;automatik;20500.0
benzin;manuell;650.0
benzin;manuell;7999.0
benzin;manuell;199.0
benzin;manuell;300.0
hybrid;automatik;16000.0
lpg;manuell;1750.0
benzin;manuell;1050.0
benzin;manuell;1900.0
benzin;manuell;16700.0
diesel;manuell;6450.0
benzin;manuell;500.0
benzin;manuell;9999.0
benzin;manuell;3450.0
benzin;automatik;27899.0
benzin;manuell;1350.0
benzin;manuell;9777.0
benzin;manuell;2000.0
;;1990.0
benzin;manuell;1100.0
benzin;manuell;2900.0
diesel;automatik;6500.0
diesel;automatik;17299.0
benzin;manuell;1000.0
benzin;automatik;38800.0
diesel;automatik;17500.0
benzin;manuell;750.0
benzin;manuell;1099.0
diesel;manuell;11300.0
;manuell;1200.0
benzin;manuell;11900.0
benzin;manuell;600.0
benzin;manuell;650.0
diesel;automatik;10500.0
diesel;manuell;1150.0
;manuell;0.0
benzin;manuell;5500.0
diesel;manuell;5700.0
benzin;manuell;4490.0
benzin;manuell;870.0
benzin;manuell;900.0
benzin;automatik;8950.0
benzin;manuell;3800.0
benzin;manuell;925.0
benzin;automatik;850.0
benzin;manuell;8490.0
benzin;manuell;200.0
benzin;manuell;0.0
benzin;manuell;3500.0
benzin;manuell;1400.0
benzin;manuell;4600.0
benzin;manuell;1690.0
benzin;automatik;59999.0
benzin;manuell;100.0
benzin;manuell;2000.0
benzin;manuell;999.0
;automatik;7200.0
benzin;automatik;68900.0
;;1749.0
benzin;manuell;1200.0
diesel;manuell;2600.0
diesel;manuell;4200.0
;manuell;0.0
benzin;manuell;600.0
benzin;manuell;3000.0
benzin;manuell;300.0
benzin;automatik;100.0
benzin;automatik;21500.0
diesel;manuell;950.0
diesel;automatik;16750.0
diesel;manuell;2500.0
diesel;manuell;650.0
benzin;manuell;350.0
benzin;;1790.0
benzin;manuell;1500.0
benzin;manuell;9250.0
benzin;manuell;3200.0
benzin;manuell;1400.0
diesel;manuell;4499.0
benzin;manuell;9.0
benzin;manuell;2890.0
benzin;manuell;7300.0
benzin;manuell;6200.0
diesel;manuell;9800.0
benzin;;500.0
benzin;manuell;885.0
benzin;manuell;5500.0
benzin;manuell;6950.0
diesel;manuell;1800.0
;manuell;400.0
benzin;manuell;3300.0
benzin;manuell;1390.0
diesel;manuell;12499.0
benzin;manuell;550.0
diesel;manuell;900.0
benzin;manuell;7990.0
lpg;manuell;6900.0
diesel;automatik;13499.0
benzin;automatik;50100.0
benzin;manuell;6800.0
diesel;automatik;514.0
benzin;manuell;1000.0
benzin;manuell;4500.0
;manuell;340.0
benzin;automatik;1199.0
diesel;manuell;1500.0
diesel;manuell;2999.0
diesel;automatik;13000.0
benzin;manuell;5999.0
benzin;manuell;3650.0
benzin;automatik;21777.0
benzin;automatik;18500.0
benzin;automatik;6650.0
benzin;manuell;0.0
benzin;manuell;12999.0
benzin;manuell;2200.0
benzin;manuell;8550.0
diesel;manuell;5500.0
diesel;automatik;13700.0
benzin;manuell;2500.0
benzin;manuell;1750.0
benzin;manuell;2500.0
benzin;manuell;0.0
benzin;automatik;3000.0
benzin;automatik;5000.0
benzin;manuell;9900.0
benzin;manuell;10900.0
diesel;manuell;3650.0
benzin;manuell;850.0
diesel;manuell;14490.0
benzin;manuell;1350.0
benzin;manuell;1300.0
benzin;manuell;5555.0
benzin;manuell;2350.0
benzin;manuell;7200.0
benzin;manuell;890.0
benzin;manuell;4999.0
benzin;manuell;2500.0
diesel;manuell;8900.0
;automatik;33500.0
diesel;automatik;17500.0
benzin;manuell;1990.0
benzin;manuell;699.0
benzin;manuell;950.0
benzin;manuell;1500.0
diesel;automatik;0.0
diesel;manuell;12550.0
diesel;automatik;29950.0
benzin;manuell;2200.0
benzin;manuell;1890.0
benzin;manuell;150.0
benzin;manuell;949.0
diesel;manuell;4800.0
diesel;automatik;22900.0
diesel;manuell;26950.0
benzin;manuell;2800.0
benzin;manuell;4950.0
benzin;manuell;1390.0
benzin;manuell;14950.0
benzin;manuell;10990.0
benzin;automatik;7550.0
diesel;manuell;4950.0
;manuell;1000.0
benzin;manuell;850.0
diesel;manuell;15599.0
diesel;manuell;0.0
benzin;manuell;6200.0
;automatik;1150.0
benzin;automatik;11500.0
benzin;manuell;24200.0
;manuell;950.0
benzin;manuell;999.0
diesel;automatik;32000.0
diesel;automatik;7900.0
benzin;manuell;700.0
benzin;manuell;3199.0
diesel;automatik;29000.0
benzin;manuell;370.0
benzin;manuell;7000.0
benzin;automatik;1399.0
;manuell;2100.0
diesel;automatik;18900.0
diesel;manuell;3600.0
benzin;manuell;600.0
benzin;manuell;10990.0
benzin;manuell;8500.0
;;500.0
diesel;manuell;7950.0
diesel;manuell;5900.0
benzin;manuell;300.0
benzin;manuell;2690.0
benzin;manuell;1090.0
;manuell;1100.0
diesel;manuell;1150.0
benzin;manuell;1999.0
diesel;manuell;12350.0
benzin;automatik;2550.0
diesel;manuell;4500.0
benzin;manuell;0.0
;automatik;320.0
diesel;manuell;8290.0
diesel;manuell;22000.0
benzin;manuell;550.0
diesel;manuell;12999.0
diesel;manuell;3999.0
diesel;manuell;2950.0
benzin;manuell;2000.0
benzin;manuell;300.0
benzin;automatik;5799.0
benzin;manuell;3299.0
diesel;manuell;4490.0
benzin;manuell;12000.0
diesel;manuell;8700.0
diesel;manuell;8900.0
diesel;manuell;1999.0
;manuell;550.0
hybrid;automatik;14900.0
diesel;automatik;4800.0
benzin;manuell;7500.0
diesel;manuell;1.0
benzin;automatik;6500.0
diesel;automatik;4700.0
benzin;manuell;7600.0
benzin;automatik;580.0
benzin;manuell;550.0
diesel;manuell;9500.0
diesel;automatik;1500.0
benzin;manuell;680.0
benzin;manuell;2690.0
benzin;manuell;500.0
benzin;manuell;10790.0
diesel;automatik;15900.0
diesel;automatik;12100.0
diesel;manuell;669.0
diesel;manuell;8500.0
diesel;manuell;16800.0
benzin;manuell;1.0
benzin;manuell;4200.0
benzin;automatik;1700.0
diesel;manuell;2990.0
benzin;manuell;2200.0
benzin;manuell;600.0
benzin;manuell;1950.0
diesel;manuell;15450.0
;manuell;0.0
diesel;manuell;3600.0
benzin;automatik;4499.0
diesel;manuell;3000.0
lpg;manuell;4800.0
;manuell;3000.0
diesel;automatik;3100.0
benzin;manuell;380.0
;manuell;1800.0
benzin;manuell;2500.0
diesel;;5000.0
benzin;manuell;7690.0
;;1499.0
benzin;manuell;3900.0
benzin;manuell;500.0
benzin;automatik;3800.0
benzin;manuell;2000.0
diesel;automatik;19400.0
benzin;automatik;2499.0
benzin;;10800.0
diesel;automatik;1888.0
benzin;manuell;450.0
;;300.0
benzin;manuell;690.0
;automatik;10000.0
benzin;automatik;500.0
benzin;automatik;4999.0
benzin;manuell;3400.0
benzin;manuell;1100.0
benzin;automatik;7830.0
diesel;automatik;12200.0
diesel;automatik;8999.0
benzin;manuell;12390.0
diesel;manuell;15990.0
;manuell;400.0
diesel;automatik;3800.0
benzin;manuell;6750.0
;;2500.0
;manuell;1999.0
benzin;manuell;8250.0
lpg;automatik;7500.0
benzin;automatik;4400.0
benzin;manuell;8290.0
benzin;manuell;1300.0
diesel;automatik;1999.0
benzin;manuell;5500.0
benzin;manuell;4800.0
benzin;;2300.0
diesel;manuell;5800.0
benzin;manuell;3300.0
diesel;manuell;1999.0
benzin;automatik;1250.0
benzin;manuell;6999.0
diesel;manuell;750.0
benzin;automatik;450.0
benzin;manuell;1699.0
benzin;manuell;1700.0
benzin;manuell;4500.0
benzin;manuell;2200.0
benzin;manuell;1699.0
benzin;manuell;650.0
diesel;automatik;16800.0
diesel;automatik;2390.0
benzin;manuell;600.0
benzin;automatik;1300.0
diesel;automatik;1500.0
benzin;automatik;4850.0
benzin;manuell;500.0
benzin;manuell;0.0
benzin;manuell;1200.0
benzin;manuell;1990.0
benzin;manuell;700.0
diesel;manuell;2400.0
benzin;manuell;5950.0
diesel;manuell;14900.0
benzin;manuell;995.0
benzin;manuell;4500.0
;manuell;1200.0
benzin;manuell;1450.0
diesel;manuell;4750.0
;;1350.0
benzin;automatik;1250.0
benzin;manuell;5500.0
diesel;automatik;3250.0
benzin;manuell;2300.0
benzin;automatik;4500.0
diesel;manuell;599.0
;;5100.0
benzin;manuell;9999.0
diesel;manuell;990.0
benzin;manuell;550.0
benzin;automatik;28990.0
benzin;manuell;9690.0
benzin;manuell;1095.0
diesel;manuell;999.0
diesel;manuell;1500.0
benzin;manuell;1100.0
benzin;manuell;28799.0
;manuell;1100.0
benzin;manuell;2100.0
benzin;manuell;7590.0
diesel;manuell;6999.0
benzin;manuell;999.0
diesel;automatik;4800.0
diesel;manuell;2600.0
benzin;manuell;990.0
benzin;manuell;1800.0
benzin;manuell;2900.0
diesel;manuell;6900.0
benzin;manuell;150.0
benzin;manuell;300.0
benzin;manuell;2650.0
diesel;manuell;799.0
benzin;manuell;2800.0
diesel;automatik;6600.0
benzin;automatik;1750.0
benzin;manuell;2450.0
benzin;manuell;16999.0
benzin;automatik;17999.0
diesel;automatik;6000.0
benzin;manuell;1199.0
diesel;manuell;8999.0
benzin;manuell;290.0
benzin;manuell;8450.0
diesel;manuell;500.0
benzin;manuell;500.0
benzin;manuell;4699.0
benzin;;200.0
benzin;manuell;1200.0
benzin;manuell;2100.0
benzin;manuell;1350.0
;manuell;499.0
benzin;manuell;899.0
;;0.0
diesel;automatik;23950.0
benzin;manuell;34790.0
diesel;manuell;6250.0
benzin;automatik;4999.0
benzin;manuell;7000.0
benzin;manuell;4050.0
benzin;manuell;10.0
;manuell;1150.0
lpg;automatik;1680.0
;manuell;1900.0
;;0.0
benzin;manuell;2740.0
benzin;manuell;1500.0
benzin;automatik;699.0
diesel;manuell;8200.0
benzin;manuell;0.0
diesel;manuell;2000.0
benzin;manuell;8800.0
benzin;manuell;2399.0
benzin;automatik;9700.0
benzin;automatik;15650.0
;automatik;1400.0
benzin;manuell;4000.0
benzin;manuell;8500.0
benzin;manuell;8450.0
diesel;automatik;5100.0
benzin;manuell;300.0
benzin;manuell;900.0
;manuell;1750.0
benzin;manuell;850.0
benzin;manuell;2899.0
benzin;automatik;26500.0
benzin;manuell;2690.0
;automatik;7300.0
benzin;manuell;950.0
benzin;manuell;6990.0
benzin;manuell;11975.0
benzin;manuell;6750.0
benzin;manuell;9250.0
diesel;automatik;21999.0
benzin;manuell;500.0
benzin;manuell;350.0
diesel;manuell;5000.0
benzin;automatik;7980.0
benzin;automatik;1900.0
benzin;manuell;1499.0
;automatik;3500.0
diesel;automatik;9999.0
benzin;manuell;13500.0
diesel;manuell;0.0
benzin;automatik;900.0
benzin;manuell;1200.0
benzin;manuell;1200.0
benzin;manuell;3200.0
diesel;manuell;1300.0
benzin;manuell;1299.0
benzin;automatik;750.0
diesel;manuell;1980.0
diesel;manuell;11900.0
diesel;;3750.0
benzin;manuell;100.0
benzin;automatik;500.0
benzin;manuell;4200.0
diesel;automatik;2799.0
benzin;manuell;250.0
lpg;manuell;4200.0
benzin;manuell;5900.0
;;799.0
benzin;manuell;289.0
benzin;manuell;250.0
diesel;automatik;25999.0
;automatik;0.0
diesel;automatik;9500.0
diesel;automatik;7600.0
diesel;manuell;6800.0
benzin;manuell;1100.0
diesel;manuell;8500.0
benzin;manuell;800.0
diesel;automatik;3999.0
benzin;manuell;11000.0
;manuell;1600.0
;automatik;9200.0
diesel;manuell;4900.0
diesel;manuell;7300.0
benzin;manuell;888.0
benzin;manuell;26500.0
benzin;manuell;650.0
;;399.0
benzin;manuell;5600.0
benzin;automatik;10450.0
diesel;automatik;17900.0
diesel;manuell;3000.0
