vehicletype;price
cabrio;2900.0
limousine;4100.0
kombi;1800.0
limousine;6990.0
kombi;7500.0
cabrio;5600.0
kleinwagen;4150.0
limousine;7699.0
cabrio;3000.0
kleinwagen;4950.0
;450.0
bus;599.0
bus;8200.0
cabrio;5995.0
limousine;4850.0
limousine;2199.0
coupe;3250.0
kombi;6550.0
kombi;799.0
kleinwagen;6000.0
cabrio;3900.0
kombi;5000.0
bus;2900.0
limousine;34900.0
cabrio;22980.0
cabrio;16200.0
limousine;1399.0
kombi;23599.0
limousine;9490.0
coupe;2100.0
limousine;2649.0
;725.0
kleinwagen;1890.0
kombi;7000.0
kombi;13900.0
limousine;750.0
limousine;1100.0
kleinwagen;950.0
limousine;8550.0
cabrio;10999.0
limousine;7750.0
kombi;8100.0
limousine;11000.0
kombi;3500.0
;250.0
andere;5700.0
limousine;9500.0
limousine;4950.0
kleinwagen;4500.0
kleinwagen;1950.0
bus;1.0
bus;2999.0
;400.0
kleinwagen;2300.0
kleinwagen;4660.0
kombi;1850.0
kombi;2990.0
limousine;8990.0
kleinwagen;399.0
kombi;2950.0
kombi;6500.0
suv;38900.0
kombi;500.0
kleinwagen;6500.0
cabrio;27950.0
kombi;3500.0
limousine;14555.0
kleinwagen;6250.0
bus;2200.0
kleinwagen;2650.0
kombi;6500.0
limousine;200.0
limousine;250.0
limousine;1150.0
bus;4350.0
limousine;1700.0
kleinwagen;1.0
cabrio;1400.0
suv;16900.0
kombi;1500.0
coupe;45000.0
;7800.0
coupe;15911.0
;1650.0
limousine;18500.0
kleinwagen;1390.0
bus;18200.0
kleinwagen;1900.0
kombi;12600.0
suv;24500.0
coupe;8990.0
kombi;700.0
limousine;18200.0
;1800.0
limousine;6490.0
bus;2250.0
kleinwagen;3990.0
kleinwagen;3750.0
bus;1700.0
limousine;2499.0
bus;1199.0
limousine;490.0
kombi;28000.0
kombi;5300.0
kleinwagen;0.0
;1200.0
;999.0
limousine;18450.0
limousine;1299.0
kombi;7400.0
kleinwagen;1499.0
kleinwagen;1550.0
kleinwagen;1150.0
kleinwagen;6999.0
limousine;11500.0
coupe;3590.0
kombi;17700.0
limousine;4500.0
suv;8199.0
kombi;4800.0
;1200.0
kleinwagen;650.0
;320.0
kombi;20490.0
bus;5370.0
limousine;500.0
kombi;550.0
coupe;11500.0
kleinwagen;200.0
;6600.0
limousine;1550.0
kombi;12500.0
kleinwagen;5581.0
kleinwagen;2500.0
kleinwagen;849.0
kombi;3499.0
kleinwagen;700.0
kleinwagen;675.0
limousine;6000.0
bus;2600.0
kombi;1000.0
kleinwagen;7750.0
bus;1300.0
kleinwagen;795.0
cabrio;9200.0
limousine;1850.0
kombi;249.0
coupe;22450.0
kombi;2200.0
kombi;2500.0
bus;950.0
limousine;3900.0
;1200.0
kleinwagen;150.0
cabrio;3700.0
limousine;14990.0
kombi;1150.0
;2100.0
kombi;1250.0
;1100.0
kleinwagen;3950.0
kombi;4550.0
kombi;42900.0
kombi;11750.0
kombi;3500.0
kombi;1500.0
kombi;850.0
suv;3500.0
;600.0
kleinwagen;1450.0
limousine;600.0
kleinwagen;1450.0
limousine;899.0
limousine;2400.0
limousine;7800.0
bus;550.0
suv;24600.0
cabrio;5700.0
limousine;15500.0
kleinwagen;5200.0
limousine;3400.0
;800.0
limousine;5300.0
limousine;2300.0
kombi;25000.0
limousine;450.0
limousine;2800.0
cabrio;20700.0
limousine;1300.0
limousine;1500.0
;1000.0
cabrio;1450.0
kombi;1100.0
suv;16490.0
limousine;550.0
suv;12500.0
coupe;1600.0
limousine;499.0
;450.0
kombi;2500.0
coupe;5500.0
;4600.0
limousine;500.0
limousine;1800.0
kombi;2250.0
kombi;8200.0
coupe;24599.0
bus;6900.0
coupe;1200.0
limousine;1800.0
bus;4999.0
kleinwagen;40.0
kombi;799.0
limousine;7350.0
limousine;6500.0
;500.0
kleinwagen;1600.0
kleinwagen;1299.0
kombi;400.0
andere;2800.0
limousine;980.0
kleinwagen;899.0
kleinwagen;950.0
coupe;1.0
kombi;25500.0
cabrio;6999.0
;999.0
limousine;7800.0
coupe;1950.0
kleinwagen;1450.0
;5400.0
limousine;20400.0
bus;1850.0
limousine;11499.0
kleinwagen;2250.0
limousine;3960.0
limousine;1150.0
;400.0
limousine;16500.0
bus;1500.0
coupe;9000.0
kleinwagen;5999.0
kleinwagen;1650.0
suv;6299.0
kombi;800.0
suv;26900.0
bus;9500.0
kleinwagen;1790.0
limousine;2500.0
limousine;5350.0
limousine;1300.0
bus;11990.0
bus;8490.0
kombi;4190.0
;1300.0
kleinwagen;2250.0
kombi;650.0
kleinwagen;2400.0
kleinwagen;2150.0
limousine;8499.0
coupe;2299.0
kleinwagen;690.0
kombi;23900.0
kleinwagen;699.0
bus;5000.0
cabrio;1450.0
kleinwagen;5200.0
limousine;2400.0
limousine;1900.0
kleinwagen;1800.0
limousine;9950.0
limousine;3499.0
kleinwagen;12750.0
coupe;4990.0
limousine;9450.0
limousine;1000.0
kombi;2600.0
;8200.0
kleinwagen;250.0
coupe;6900.0
limousine;1500.0
limousine;1799.0
limousine;4200.0
bus;8200.0
limousine;4900.0
kleinwagen;900.0
kleinwagen;7800.0
limousine;7650.0
kombi;3999.0
kleinwagen;1500.0
kleinwagen;699.0
cabrio;6800.0
;950.0
kombi;2999.0
cabrio;4500.0
limousine;999.0
coupe;2000.0
limousine;800.0
kleinwagen;1500.0
coupe;16950.0
kombi;1750.0
kleinwagen;1500.0
;5999.0
kleinwagen;6900.0
;6500.0
kombi;28600.0
limousine;8900.0
limousine;6200.0
kleinwagen;9900.0
limousine;2580.0
cabrio;10999.0
kombi;2500.0
limousine;0.0
cabrio;5800.0
kleinwagen;1500.0
kombi;7200.0
cabrio;3600.0
kleinwagen;3300.0
limousine;9500.0
coupe;19990.0
;0.0
kleinwagen;3799.0
limousine;1799.0
kombi;7950.0
kleinwagen;1150.0
kleinwagen;200.0
kombi;2350.0
;5950.0
bus;2400.0
kleinwagen;1299.0
;800.0
kleinwagen;6500.0
kleinwagen;200.0
limousine;2450.0
coupe;24999.0
kleinwagen;6800.0
limousine;3999.0
kombi;10850.0
kleinwagen;999.0
kombi;7000.0
limousine;999.0
coupe;9700.0
limousine;9200.0
bus;3500.0
;0.0
kombi;2200.0
suv;18999.0
kombi;3500.0
;600.0
limousine;150.0
kleinwagen;499.0
limousine;2500.0
limousine;1290.0
limousine;1899.0
kombi;3530.0
kombi;3100.0
limousine;0.0
suv;16579.0
kombi;2390.0
;9500.0
limousine;1200.0
suv;6499.0
kleinwagen;900.0
bus;9200.0
kleinwagen;300.0
kombi;3700.0
kombi;12900.0
limousine;7990.0
kleinwagen;1390.0
kleinwagen;8400.0
limousine;10650.0
cabrio;3800.0
limousine;1399.0
bus;6250.0
limousine;8990.0
kleinwagen;1350.0
kombi;4500.0
kleinwagen;2500.0
;300.0
;850.0
limousine;2000.0
limousine;9999.0
kombi;21500.0
cabrio;3490.0
cabrio;3600.0
kombi;2500.0
limousine;8800.0
;7800.0
coupe;1000.0
cabrio;14250.0
limousine;8875.0
kleinwagen;9900.0
kombi;14500.0
kombi;1999.0
;3900.0
;700.0
cabrio;3600.0
kleinwagen;8700.0
kombi;28900.0
cabrio;19990.0
kombi;900.0
kombi;2700.0
kombi;1499.0
suv;13500.0
cabrio;7800.0
;550.0
kleinwagen;3700.0
suv;24999.0
;299.0
limousine;1800.0
limousine;5300.0
limousine;5490.0
bus;7500.0
bus;1500.0
kombi;999.0
suv;6000.0
limousine;2250.0
kombi;15500.0
kombi;7350.0
limousine;5490.0
cabrio;750.0
;250.0
kleinwagen;1600.0
limousine;1499.0
bus;2499.0
limousine;9299.0
kleinwagen;10950.0
;2500.0
;900.0
limousine;750.0
bus;12900.0
kleinwagen;9980.0
bus;7250.0
suv;1000.0
cabrio;9900.0
limousine;2200.0
bus;1990.0
limousine;14400.0
limousine;5899.0
coupe;21900.0
kleinwagen;1200.0
kleinwagen;1960.0
limousine;0.0
kombi;23999.0
bus;27650.0
;800.0
;2700.0
kleinwagen;5500.0
kombi;31500.0
limousine;800.0
kombi;1450.0
limousine;100.0
kleinwagen;5000.0
limousine;21500.0
;499.0
kombi;13900.0
kleinwagen;2700.0
cabrio;7490.0
cabrio;1500.0
coupe;4300.0
suv;9500.0
coupe;39999.0
cabrio;6300.0
limousine;5500.0
suv;3400.0
kleinwagen;6500.0
limousine;10800.0
limousine;29500.0
;4350.0
kleinwagen;175.0
kleinwagen;2900.0
limousine;5100.0
limousine;4650.0
coupe;3200.0
limousine;14979.0
kleinwagen;2999.0
kombi;7500.0
limousine;1100.0
limousine;11480.0
kleinwagen;3249.0
kombi;800.0
kleinwagen;4250.0
kombi;5150.0
kombi;300.0
limousine;1000.0
coupe;999.0
limousine;500.0
limousine;1250.0
kleinwagen;1250.0
suv;21500.0
coupe;1000.0
limousine;2649.0
limousine;7500.0
bus;1490.0
kombi;13600.0
kombi;3000.0
kleinwagen;2290.0
kleinwagen;1700.0
limousine;7995.0
;1700.0
kleinwagen;3000.0
suv;14500.0
kleinwagen;850.0
kombi;1800.0
limousine;5999.0
kleinwagen;300.0
andere;250.0
kombi;9400.0
kleinwagen;850.0
;300.0
andere;0.0
coupe;26500.0
;2700.0
limousine;5900.0
coupe;4999.0
kombi;200.0
suv;34000.0
limousine;10.0
kombi;2200.0
limousine;1400.0
kombi;11900.0
;0.0
limousine;3650.0
limousine;2500.0
limousine;3390.0
limousine;850.0
;850.0
;799.0
kleinwagen;2600.0
kleinwagen;600.0
kombi;13750.0
cabrio;1650.0
coupe;4300.0
limousine;3400.0
limousine;3200.0
suv;10000.0
kleinwagen;400.0
bus;4200.0
limousine;4300.0
kleinwagen;999.0
kleinwagen;800.0
kombi;3200.0
coupe;5900.0
;500.0
limousine;6700.0
cabrio;3200.0
kleinwagen;7500.0
kleinwagen;1500.0
kombi;1400.0
kombi;4500.0
bus;6850.0
;6950.0
kombi;17400.0
coupe;1500.0
limousine;6200.0
;3400.0
limousine;15900.0
limousine;2500.0
kleinwagen;5500.0
;3700.0
limousine;12250.0
suv;14800.0
kleinwagen;1000.0
limousine;800.0
kombi;2990.0
suv;0.0
andere;2000.0
suv;2990.0
limousine;599.0
bus;2999.0
kleinwagen;500.0
kombi;2250.0
cabrio;1850.0
limousine;9350.0
limousine;3350.0
andere;450.0
limousine;6499.0
limousine;1500.0
bus;8900.0
kleinwagen;2200.0
kombi;1999.0
kombi;1850.0
bus;850.0
kombi;350.0
limousine;2300.0
cabrio;2350.0
;1200.0
kombi;4999.0
andere;9500.0
limousine;4200.0
bus;1500.0
kleinwagen;600.0
bus;2899.0
kombi;24500.0
bus;9500.0
andere;200.0
limousine;1850.0
kleinwagen;1350.0
coupe;23900.0
limousine;700.0
kleinwagen;3200.0
kleinwagen;1599.0
kombi;4200.0
limousine;33500.0
kombi;5390.0
;0.0
limousine;13000.0
limousine;500.0
kombi;1100.0
limousine;1650.0
kombi;17500.0
limousine;8590.0
suv;68000.0
limousine;1700.0
;9500.0
limousine;1700.0
kombi;3500.0
bus;4300.0
bus;5700.0
;6400.0
kleinwagen;120.0
limousine;5499.0
coupe;12789.0
kleinwagen;10990.0
kleinwagen;799.0
suv;23549.0
coupe;12500.0
;9150.0
;2350.0
kombi;1000.0
limousine;2790.0
bus;2500.0
;150.0
limousine;350.0
limousine;3490.0
cabrio;2850.0
limousine;5100.0
kleinwagen;699.0
limousine;2000.0
kombi;5999.0
kleinwagen;799.0
kleinwagen;1500.0
kleinwagen;550.0
kombi;13999.0
kombi;9000.0
cabrio;3500.0
bus;8400.0
limousine;2150.0
bus;4444.0
kombi;2490.0
kleinwagen;999.0
kombi;7950.0
;3199.0
coupe;19000.0
andere;0.0
kombi;990.0
coupe;11990.0
limousine;700.0
kombi;10900.0
limousine;2980.0
kleinwagen;1099.0
kombi;8490.0
bus;2500.0
limousine;1999.0
bus;2200.0
limousine;800.0
limousine;15999.0
limousine;4000.0
limousine;1990.0
limousine;3700.0
bus;6900.0
limousine;5500.0
bus;2999.0
kleinwagen;1999.0
;0.0
limousine;1200.0
kleinwagen;5100.0
cabrio;35000.0
limousine;850.0
;0.0
kombi;2500.0
kombi;5500.0
limousine;444.0
limousine;1000.0
kombi;100.0
limousine;1400.0
limousine;1000.0
bus;1000.0
limousine;2200.0
limousine;129500.0
kombi;900.0
limousine;8500.0
cabrio;4500.0
kombi;3500.0
kleinwagen;0.0
;0.0
bus;0.0
;1300.0
kleinwagen;1199.0
kleinwagen;13299.0
kleinwagen;950.0
kombi;6000.0
limousine;1199.0
bus;4490.0
suv;2999.0
bus;16999.0
;1400.0
limousine;2390.0
kombi;8900.0
kombi;7000.0
coupe;30000.0
bus;30.0
kombi;2500.0
coupe;11000.0
;8700.0
limousine;999.0
limousine;13290.0
kleinwagen;2500.0
kombi;5200.0
cabrio;200.0
bus;2300.0
kleinwagen;4399.0
limousine;800.0
coupe;0.0
kleinwagen;2790.0
kleinwagen;2390.0
limousine;4200.0
;200.0
kombi;18500.0
kombi;2999.0
kleinwagen;1750.0
limousine;800.0
cabrio;11770.0
kleinwagen;5700.0
limousine;21490.0
limousine;600.0
kombi;2000.0
cabrio;275.0
;3600.0
kleinwagen;1100.0
limousine;600.0
;1999.0
limousine;10900.0
kleinwagen;1000.0
kombi;25200.0
limousine;100.0
;2000.0
;999.0
bus;2590.0
kleinwagen;800.0
cabrio;11000.0
bus;2400.0
limousine;2400.0
kleinwagen;1250.0
coupe;21400.0
kleinwagen;4000.0
bus;5800.0
kleinwagen;2899.0
kleinwagen;2650.0
kleinwagen;550.0
kleinwagen;5400.0
kleinwagen;750.0
limousine;850.0
limousine;6000.0
kleinwagen;250.0
bus;9250.0
kleinwagen;950.0
kombi;9350.0
coupe;11500.0
kleinwagen;5990.0
kombi;10990.0
;250.0
kleinwagen;1990.0
kleinwagen;200.0
;14700.0
limousine;0.0
bus;11500.0
kleinwagen;3500.0
kleinwagen;850.0
coupe;350.0
kleinwagen;6700.0
kleinwagen;890.0
kleinwagen;6650.0
;7950.0
cabrio;3499.0
kleinwagen;1150.0
bus;5999.0
cabrio;5500.0
cabrio;69500.0
kombi;8444.0
kombi;15888.0
kombi;2290.0
kombi;6950.0
limousine;999.0
;4899.0
cabrio;10500.0
coupe;500.0
cabrio;5990.0
bus;2350.0
limousine;22500.0
kombi;12350.0
;1750.0
kleinwagen;9300.0
kleinwagen;3000.0
;1000.0
limousine;650.0
kombi;3900.0
cabrio;41900.0
bus;6000.0
kleinwagen;850.0
kleinwagen;5999.0
kleinwagen;400.0
andere;6990.0
bus;1500.0
kleinwagen;6099.0
coupe;12499.0
limousine;2600.0
kleinwagen;300.0
limousine;2200.0
limousine;2990.0
coupe;1790.0
cabrio;2899.0
cabrio;14500.0
suv;19250.0
bus;8500.0
limousine;0.0
kleinwagen;1790.0
limousine;14000.0
kombi;10500.0
kombi;10900.0
kombi;3700.0
kombi;8500.0
limousine;3100.0
limousine;1950.0
cabrio;3400.0
coupe;14450.0
suv;17000.0
cabrio;3500.0
coupe;7200.0
kombi;350.0
kombi;10490.0
limousine;600.0
kleinwagen;2500.0
limousine;1800.0
kleinwagen;1990.0
limousine;5490.0
kleinwagen;6500.0
kleinwagen;5200.0
kleinwagen;4750.0
;2600.0
limousine;0.0
limousine;1600.0
kleinwagen;900.0
kleinwagen;600.0
bus;1550.0
bus;300.0
kleinwagen;3900.0
limousine;1950.0
cabrio;7500.0
coupe;7900.0
cabrio;1350.0
kombi;1390.0
kombi;1850.0
kombi;1650.0
coupe;3500.0
;300.0
limousine;7999.0
kombi;2500.0
kleinwagen;5000.0
limousine;12500.0
kombi;0.0
kombi;1400.0
limousine;2800.0
limousine;7800.0
cabrio;15400.0
limousine;26599.0
coupe;1300.0
kombi;2400.0
;1500.0
kleinwagen;4099.0
bus;5150.0
limousine;0.0
kleinwagen;2860.0
limousine;2350.0
limousine;750.0
limousine;7000.0
kombi;5900.0
limousine;950.0
bus;150.0
kleinwagen;3699.0
;590.0
;10500.0
kleinwagen;1450.0
kleinwagen;1799.0
;3199.0
suv;999.0
kleinwagen;1650.0
;700.0
kombi;13200.0
limousine;10900.0
bus;3000.0
limousine;6500.0
;6800.0
kleinwagen;1950.0
kombi;3600.0
limousine;5555.0
bus;500.0
suv;6500.0
bus;10990.0
kombi;7950.0
;15900.0
limousine;4500.0
kleinwagen;4800.0
limousine;8200.0
limousine;6999.0
kombi;2200.0
limousine;1600.0
bus;26900.0
kombi;5700.0
kleinwagen;3650.0
limousine;1750.0
andere;350.0
limousine;20000.0
limousine;4500.0
limousine;1290.0
kombi;2200.0
limousine;1000.0
limousine;2480.0
kombi;9999.0
cabrio;4499.0
kombi;8000.0
kombi;1650.0
bus;8350.0
limousine;2350.0
;449.0
limousine;299.0
limousine;500.0
kombi;2600.0
limousine;17890.0
kombi;16500.0
limousine;26599.0
suv;900.0
kleinwagen;1699.0
;1600.0
kombi;1350.0
limousine;2250.0
;2699.0
kleinwagen;3800.0
limousine;4100.0
limousine;1700.0
bus;1200.0
cabrio;23490.0
kleinwagen;1250.0
coupe;1000.0
kombi;4980.0
limousine;575.0
kleinwagen;500.0
coupe;44996.0
limousine;650.0
kleinwagen;2600.0
bus;5000.0
kleinwagen;1560.0
limousine;3000.0
suv;6790.0
bus;12600.0
limousine;3000.0
limousine;3999.0
limousine;550.0
kleinwagen;200.0
bus;7800.0
;3200.0
limousine;399.0
andere;350.0
cabrio;250.0
suv;11500.0
kleinwagen;2498.0
kombi;8350.0
kleinwagen;2300.0
kombi;6500.0
kombi;2000.0
limousine;7999.0
coupe;6500.0
suv;37000.0
limousine;5490.0
limousine;8000.0
kleinwagen;1250.0
;1900.0
cabrio;47500.0
kombi;10800.0
kombi;9999.0
kleinwagen;5990.0
limousine;22800.0
kombi;17000.0
kleinwagen;1290.0
coupe;23500.0
;850.0
kleinwagen;1200.0
limousine;8888.0
kombi;7400.0
kleinwagen;750.0
kombi;2800.0
coupe;29000.0
limousine;850.0
cabrio;6299.0
limousine;999.0
andere;550.0
cabrio;3500.0
coupe;113500.0
kleinwagen;1700.0
kleinwagen;1000.0
kombi;16750.0
limousine;10899.0
kleinwagen;1300.0
limousine;2800.0
kombi;4150.0
;2690.0
limousine;7460.0
cabrio;3000.0
kleinwagen;1350.0
kombi;2000.0
kombi;16700.0
kombi;0.0
limousine;4499.0
;1100.0
coupe;6999.0
limousine;5500.0
kombi;1300.0
kleinwagen;5700.0
limousine;10399.0
limousine;2500.0
suv;3690.0
kleinwagen;1190.0
cabrio;2400.0
limousine;2300.0
bus;6600.0
bus;1100.0
kleinwagen;999.0
kombi;1000.0
suv;5900.0
kleinwagen;150.0
;1.0
limousine;800.0
limousine;5000.0
kleinwagen;5250.0
limousine;1000.0
limousine;15600.0
;750.0
limousine;1750.0
;26250.0
kombi;6900.0
kombi;2590.0
limousine;5900.0
coupe;15500.0
kombi;4350.0
kombi;10000.0
limousine;13300.0
limousine;7950.0
bus;12900.0
;300.0
coupe;7500.0
limousine;1200.0
kombi;3300.0
cabrio;12400.0
kombi;2999.0
kleinwagen;7777.0
kleinwagen;1030.0
bus;4600.0
kombi;6500.0
suv;0.0
;1000.0
suv;1650.0
kleinwagen;550.0
limousine;499.0
suv;1250.0
limousine;3500.0
kleinwagen;5999.0
cabrio;7800.0
bus;5500.0
limousine;2000.0
kleinwagen;1399.0
limousine;1000.0
cabrio;15900.0
kleinwagen;3490.0
limousine;1880.0
bus;4499.0
limousine;1350.0
limousine;21000.0
bus;5500.0
bus;6500.0
kleinwagen;450.0
cabrio;1290.0
;4100.0
;14888.0
bus;5900.0
limousine;4150.0
limousine;950.0
kombi;8500.0
kleinwagen;1.0
limousine;3100.0
kleinwagen;1999.0
;8499.0
kleinwagen;1800.0
limousine;3200.0
coupe;400.0
;960.0
kleinwagen;150.0
kombi;3199.0
limousine;1000.0
kombi;6900.0
cabrio;15950.0
kleinwagen;350.0
limousine;600.0
bus;3399.0
kleinwagen;500.0
limousine;850.0
kombi;6700.0
bus;1500.0
limousine;2200.0
cabrio;6999.0
limousine;2800.0
bus;4299.0
limousine;20990.0
kombi;15900.0
cabrio;5500.0
kleinwagen;2350.0
kleinwagen;1200.0
kombi;400.0
limousine;800.0
kombi;999.0
kombi;5950.0
suv;5900.0
;499.0
limousine;3800.0
limousine;249.0
kombi;1600.0
limousine;19000.0
kleinwagen;2350.0
;1200.0
limousine;92500.0
kleinwagen;6900.0
coupe;7900.0
andere;4700.0
kombi;5700.0
limousine;4990.0
kombi;0.0
kombi;3900.0
limousine;900.0
limousine;4950.0
kombi;19200.0
coupe;13150.0
limousine;8700.0
kleinwagen;3500.0
kombi;21900.0
limousine;700.0
kleinwagen;9000.0
limousine;8000.0
kleinwagen;200.0
cabrio;3599.0
kleinwagen;800.0
kleinwagen;3150.0
;0.0
limousine;4500.0
limousine;6480.0
kleinwagen;2000.0
;6000.0
suv;10000.0
kleinwagen;5900.0
kombi;700.0
;160.0
kombi;5999.0
kleinwagen;2200.0
coupe;9500.0
kombi;499.0
kombi;899.0
kleinwagen;850.0
kombi;1490.0
cabrio;1250.0
kleinwagen;200.0
kleinwagen;4000.0
limousine;6500.0
kleinwagen;1999.0
coupe;2000.0
kombi;7500.0
kombi;7100.0
kleinwagen;1300.0
kleinwagen;725.0
;350.0
kleinwagen;950.0
kombi;6500.0
bus;2400.0
kleinwagen;9500.0
kleinwagen;1500.0
limousine;450.0
kombi;2500.0
limousine;8499.0
kleinwagen;450.0
kleinwagen;3800.0
limousine;9500.0
kombi;6800.0
kleinwagen;8999.0
;5000.0
kleinwagen;0.0
kombi;8800.0
limousine;800.0
cabrio;105000.0
kombi;3799.0
limousine;17700.0
limousine;30200.0
limousine;14500.0
limousine;17500.0
kombi;2699.0
kombi;3999.0
kleinwagen;2300.0
kleinwagen;3800.0
limousine;5200.0
limousine;4500.0
kleinwagen;1200.0
kleinwagen;1650.0
kleinwagen;1600.0
bus;10700.0
limousine;0.0
;600.0
limousine;650.0
kombi;5500.0
kleinwagen;1600.0
coupe;9499.0
cabrio;5700.0
cabrio;2390.0
kleinwagen;950.0
bus;2900.0
coupe;1000.0
limousine;7250.0
;3650.0
coupe;4500.0
cabrio;98430.0
kombi;3000.0
limousine;1300.0
cabrio;6999.0
coupe;2100.0
kleinwagen;2690.0
kombi;13900.0
coupe;1790.0
;2250.0
suv;25900.0
coupe;1000.0
bus;6450.0
coupe;6500.0
;20.0
cabrio;14399.0
limousine;550.0
kleinwagen;1290.0
kombi;2700.0
kombi;950.0
kombi;2300.0
kombi;2500.0
limousine;4500.0
limousine;1999.0
limousine;6600.0
kleinwagen;2950.0
limousine;9200.0
limousine;1750.0
limousine;7499.0
bus;4500.0
coupe;500.0
bus;4490.0
kleinwagen;4000.0
kombi;400.0
limousine;47990.0
coupe;6199.0
coupe;4800.0
kleinwagen;400.0
;1500.0
kleinwagen;7499.0
suv;5000.0
coupe;1200.0
limousine;1200.0
limousine;1650.0
bus;4800.0
limousine;1700.0
limousine;3000.0
kleinwagen;1950.0
coupe;23849.0
kombi;10990.0
bus;21249.0
cabrio;1750.0
cabrio;46500.0
kombi;2100.0
limousine;9400.0
kombi;15800.0
kleinwagen;0.0
limousine;6750.0
;2500.0
kombi;1150.0
limousine;8450.0
limousine;2300.0
limousine;500.0
limousine;1190.0
kleinwagen;299.0
kombi;2300.0
kombi;4500.0
kombi;1850.0
kleinwagen;1250.0
kombi;3100.0
bus;16990.0
cabrio;10790.0
;2550.0
coupe;15000.0
kombi;3400.0
kleinwagen;1800.0
;370.0
limousine;12500.0
limousine;7490.0
limousine;1650.0
bus;0.0
limousine;12100.0
kombi;6500.0
limousine;2200.0
limousine;1900.0
limousine;1710.0
cabrio;12850.0
kombi;1000.0
;3400.0
bus;3200.0
kombi;17900.0
;27450.0
kombi;3800.0
kleinwagen;1190.0
;2099.0
limousine;32400.0
limousine;1200.0
;1300.0
limousine;999.0
kombi;17900.0
kombi;700.0
kleinwagen;888.0
limousine;1200.0
coupe;300.0
bus;3500.0
;0.0
kombi;550.0
kleinwagen;950.0
kleinwagen;4350.0
kleinwagen;2400.0
kleinwagen;250.0
coupe;1200.0
cabrio;333.0
;10.0
limousine;13500.0
limousine;390.0
kombi;1595.0
limousine;150.0
kleinwagen;550.0
kleinwagen;600.0
kombi;8500.0
kleinwagen;790.0
kombi;1950.0
limousine;3450.0
kombi;14800.0
kombi;900.0
kombi;970.0
limousine;600.0
limousine;25900.0
kleinwagen;7850.0
suv;0.0
kombi;5450.0
kleinwagen;1400.0
kleinwagen;3333.0
;4590.0
;1500.0
kleinwagen;12000.0
limousine;6100.0
kleinwagen;700.0
limousine;17700.0
kleinwagen;1100.0
kombi;700.0
;1000.0
kleinwagen;3000.0
bus;6700.0
kleinwagen;700.0
limousine;4100.0
limousine;12850.0
kleinwagen;2300.0
limousine;4850.0
kleinwagen;400.0
limousine;3500.0
limousine;9540.0
kleinwagen;1700.0
limousine;600.0
;0.0
limousine;6750.0
limousine;3990.0
limousine;5950.0
kleinwagen;699.0
kleinwagen;850.0
limousine;1358.0
;3600.0
kleinwagen;6900.0
cabrio;4000.0
cabrio;3400.0
limousine;580.0
limousine;1900.0
bus;1999.0
cabrio;6950.0
kombi;4250.0
limousine;1150.0
kleinwagen;2650.0
limousine;1400.0
;1100.0
limousine;850.0
;3999.0
;0.0
kombi;6999.0
kombi;6450.0
kombi;1000.0
kombi;15000.0
kleinwagen;10490.0
kombi;1200.0
kombi;4400.0
limousine;1999.0
kombi;5200.0
kleinwagen;100.0
;40.0
kombi;14900.0
kombi;9800.0
cabrio;3000.0
kombi;11111.0
limousine;2850.0
limousine;0.0
;3800.0
limousine;7600.0
limousine;2199.0
;0.0
limousine;15900.0
limousine;1200.0
limousine;3999.0
kleinwagen;3390.0
limousine;1000.0
coupe;6200.0
kleinwagen;1150.0
kombi;2950.0
limousine;1500.0
limousine;1600.0
limousine;2500.0
bus;12500.0
limousine;1350.0
bus;2590.0
kombi;2499.0
bus;1550.0
suv;58500.0
cabrio;1850.0
bus;14995.0
coupe;5250.0
limousine;7800.0
kombi;11900.0
kleinwagen;6100.0
limousine;2150.0
kombi;1699.0
kleinwagen;300.0
cabrio;6700.0
bus;600.0
cabrio;11995.0
limousine;700.0
limousine;3850.0
kleinwagen;3350.0
kleinwagen;999.0
kombi;1499.0
;2999.0
limousine;1900.0
cabrio;5500.0
bus;5590.0
kombi;2100.0
bus;2800.0
kleinwagen;2500.0
;0.0
suv;6799.0
kombi;450.0
kombi;4500.0
kombi;1600.0
kleinwagen;2800.0
bus;0.0
cabrio;1999.0
kleinwagen;1250.0
limousine;1890.0
kombi;5500.0
limousine;1099.0
cabrio;650.0
suv;1590.0
bus;5300.0
limousine;8199.0
kombi;4200.0
coupe;8200.0
kleinwagen;699.0
;1200.0
bus;2500.0
cabrio;2899.0
bus;1800.0
kombi;7990.0
kleinwagen;2200.0
kombi;600.0
limousine;250.0
limousine;1200.0
bus;13500.0
coupe;320.0
limousine;2100.0
kombi;2990.0
limousine;18380.0
kleinwagen;10999.0
kleinwagen;2050.0
limousine;33000.0
limousine;2900.0
kombi;1499.0
limousine;25900.0
;4999.0
kleinwagen;990.0
kleinwagen;2400.0
suv;3400.0
coupe;700.0
kleinwagen;3990.0
cabrio;13950.0
limousine;9800.0
limousine;6000.0
kombi;650.0
kombi;12475.0
limousine;999.0
kleinwagen;770.0
limousine;2000.0
limousine;2899.0
kombi;800.0
bus;3700.0
kombi;1650.0
limousine;14995.0
coupe;2190.0
;3099.0
kleinwagen;899.0
andere;5100.0
kleinwagen;450.0
bus;3200.0
limousine;15000.0
kleinwagen;390.0
kleinwagen;1750.0
bus;1800.0
limousine;5299.0
kombi;17900.0
limousine;16900.0
limousine;8000.0
